element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
988, 55.0, 65.0, 0.0, 1, 8.911958745621038e-05, 0
989, 57.0, 65.0, 0.0, 1, 5.252381600541819e-05, 0
990, 59.0, 65.0, 0.0, 0, 3.2629250314479406e-05, 0
991, 1.0, 67.0, 0.0, 0, 2.2519932083546263e-10, 0
992, 3.0, 67.0, 0.0, 0, 2.613081384787833e-10, 0
993, 5.0, 67.0, 0.0, 0, 1.9907984766112087e-10, 0
994, 7.0, 67.0, 0.0, 0, 2.0446109625575592e-10, 0
995, 9.0, 67.0, 0.0, 0, 2.397321762924232e-10, 0
996, 11.0, 67.0, 0.0, 0, 2.3750396656348927e-10, 0
997, 13.0, 67.0, 0.0, 0, 9.900579930804913e-06, 0
998, 15.0, 67.0, 0.0, 0, 3.356970991521925e-05, 0
999, 17.0, 67.0, 0.0, 1, 4.6184477870384584e-05, 0
1000, 19.0, 67.0, 0.0, 1, 7.742201783976426e-05, 0
1001, 21.0, 67.0, 0.0, 1, 9.201706724640932e-05, 0
1002, 23.0, 67.0, 0.0, 1, 8.137636511842654e-05, 0
1003, 25.0, 67.0, 0.0, 1, 5.187572657415044e-05, 0
1004, 27.0, 67.0, 0.0, 0, 3.587039366101267e-05, 0
1005, 29.0, 67.0, 0.0, 0, 9.964019394981089e-06, 0
1006, 31.0, 67.0, 0.0, 0, 3.6145954719068626e-10, 0
1007, 33.0, 67.0, 0.0, 0, 2.930889817742193e-10, 0
1008, 35.0, 67.0, 0.0, 0, 2.924405396307099e-10, 0
1009, 37.0, 67.0, 0.0, 0, 2.8338226704229964e-10, 0
1010, 39.0, 67.0, 0.0, 0, 2.051292069384994e-05, 0
1011, 41.0, 67.0, 0.0, 1, 5.064952310539522e-05, 0
1012, 43.0, 67.0, 0.0, 1, 7.821130727246988e-05, 0
1013, 45.0, 67.0, 0.0, 1, 8.613930553293808e-05, 0
1014, 47.0, 67.0, 0.0, 1, 8.776689176237714e-05, 0
1015, 49.0, 67.0, 0.0, 1, 8.684994463893532e-05, 0
1016, 51.0, 67.0, 0.0, 1, 8.65927729854215e-05, 0
1017, 53.0, 67.0, 0.0, 1, 8.743086417730262e-05, 0
1018, 55.0, 67.0, 0.0, 1, 8.541632064759146e-05, 0
1019, 57.0, 67.0, 0.0, 1, 5.853652267076351e-05, 0
1020, 59.0, 67.0, 0.0, 0, 4.946335105877631e-05, 0
1026, 11.0, 69.0, 0.0, 0, 2.0784863545369123e-05, 0
1027, 13.0, 69.0, 0.0, 0, 4.512291207166634e-05, 0
1028, 15.0, 69.0, 0.0, 1, 5.030054473180672e-05, 0
1029, 17.0, 69.0, 0.0, 1, 7.835798466888164e-05, 0
1030, 19.0, 69.0, 0.0, 1, 9.080453107630722e-05, 0
1031, 21.0, 69.0, 0.0, 1, 6.223443590611527e-05, 0
1032, 23.0, 69.0, 0.0, 1, 5.449538721061289e-05, 0
1033, 25.0, 69.0, 0.0, 0, 2.3565944202780478e-05, 0
1034, 27.0, 69.0, 0.0, 0, 5.765279043877733e-06, 0
1035, 29.0, 69.0, 0.0, 0, 6.234174681355186e-10, 0
1036, 31.0, 69.0, 0.0, 0, 4.98361492151311e-10, 0
1037, 33.0, 69.0, 0.0, 0, 3.698926478036785e-10, 0
1038, 35.0, 69.0, 0.0, 0, 1.1884338245533588e-06, 0
1039, 37.0, 69.0, 0.0, 0, 1.0461911543586388e-05, 0
1040, 39.0, 69.0, 0.0, 0, 3.626347189523389e-05, 0
1041, 41.0, 69.0, 0.0, 1, 5.9766954187748925e-05, 0
1042, 43.0, 69.0, 0.0, 1, 8.353764071291036e-05, 0
1043, 45.0, 69.0, 0.0, 1, 9.590165085205403e-05, 0
1044, 47.0, 69.0, 0.0, 1, 9.606629282554047e-05, 0
1045, 49.0, 69.0, 0.0, 1, 9.312146941466815e-05, 0
1046, 51.0, 69.0, 0.0, 1, 9.106785552687231e-05, 0
1047, 53.0, 69.0, 0.0, 1, 8.950635312573484e-05, 0
1048, 55.0, 69.0, 0.0, 1, 8.49349474646606e-05, 0
1049, 57.0, 69.0, 0.0, 1, 6.607735470216784e-05, 0
1050, 59.0, 69.0, 0.0, 1, 5.3261875743552535e-05, 0
1056, 11.0, 71.0, 0.0, 1, 5.609300244389961e-05, 0
1057, 13.0, 71.0, 0.0, 1, 5.323176545571236e-05, 0
1058, 15.0, 71.0, 0.0, 1, 8.09367264983937e-05, 0
1059, 17.0, 71.0, 0.0, 1, 7.903863035062063e-05, 0
1060, 19.0, 71.0, 0.0, 1, 5.869913913581752e-05, 0
1061, 21.0, 71.0, 0.0, 0, 5.438030615972066e-05, 0
1062, 23.0, 71.0, 0.0, 0, 1.8955698404211224e-05, 0
1063, 25.0, 71.0, 0.0, 0, 2.952347019648889e-06, 0
1064, 27.0, 71.0, 0.0, 0, 8.16546865702691e-10, 0
1065, 29.0, 71.0, 0.0, 0, 4.602366484058352e-06, 0
1066, 31.0, 71.0, 0.0, 0, 1.4322774087039833e-05, 0
1067, 33.0, 71.0, 0.0, 0, 2.4772358825908913e-05, 0
1068, 35.0, 71.0, 0.0, 0, 3.707100266209223e-05, 0
1069, 37.0, 71.0, 0.0, 0, 5.312348360749452e-05, 0
1070, 39.0, 71.0, 0.0, 1, 5.3712296740338874e-05, 0
1071, 41.0, 71.0, 0.0, 1, 8.017967115791962e-05, 0
1072, 43.0, 71.0, 0.0, 1, 9.409466678014478e-05, 0
1073, 45.0, 71.0, 0.0, 1, 0.00010267356584118567, 0
1074, 47.0, 71.0, 0.0, 1, 0.00010054071113301251, 0
1075, 49.0, 71.0, 0.0, 1, 9.614357627696181e-05, 0
1076, 51.0, 71.0, 0.0, 1, 9.285042116687897e-05, 0
1077, 53.0, 71.0, 0.0, 1, 8.966223692393621e-05, 0
1078, 55.0, 71.0, 0.0, 1, 8.298901670084921e-05, 0
1079, 57.0, 71.0, 0.0, 1, 6.907871208547777e-05, 0
1080, 59.0, 71.0, 0.0, 1, 6.178443267947293e-05, 0
1086, 11.0, 73.0, 0.0, 1, 6.992211520742814e-05, 0
1087, 13.0, 73.0, 0.0, 1, 7.21838260534923e-05, 0
1088, 15.0, 73.0, 0.0, 1, 7.599143457455237e-05, 0
1089, 17.0, 73.0, 0.0, 1, 7.042741669154492e-05, 0
1090, 19.0, 73.0, 0.0, 1, 5.637930548918917e-05, 0
1091, 21.0, 73.0, 0.0, 0, 2.201785904057839e-05, 0
1092, 23.0, 73.0, 0.0, 0, 6.842410319696954e-10, 0
1093, 25.0, 73.0, 0.0, 0, 5.6982860696472944e-06, 0
1094, 27.0, 73.0, 0.0, 0, 2.074831904244776e-05, 0
1095, 29.0, 73.0, 0.0, 0, 4.014323126616975e-05, 0
1096, 31.0, 73.0, 0.0, 1, 4.4786992534069786e-05, 0
1097, 33.0, 73.0, 0.0, 1, 5.634746492546776e-05, 0
1098, 35.0, 73.0, 0.0, 1, 7.275925728964972e-05, 0
1099, 37.0, 73.0, 0.0, 1, 7.901580491992345e-05, 0
1100, 39.0, 73.0, 0.0, 1, 9.338476409276428e-05, 0
1101, 41.0, 73.0, 0.0, 1, 8.868245245276571e-05, 0
1102, 43.0, 73.0, 0.0, 1, 9.551698233494379e-05, 0
1103, 45.0, 73.0, 0.0, 1, 0.00010090174984932411, 0
1104, 47.0, 73.0, 0.0, 1, 9.797867300835383e-05, 0
1105, 49.0, 73.0, 0.0, 1, 9.370461095995134e-05, 0
1106, 51.0, 73.0, 0.0, 1, 9.049254965712224e-05, 0
1107, 53.0, 73.0, 0.0, 1, 8.723329628024213e-05, 0
1108, 55.0, 73.0, 0.0, 1, 8.207129742010265e-05, 0
1109, 57.0, 73.0, 0.0, 1, 7.450182607331323e-05, 0
1110, 59.0, 73.0, 0.0, 1, 6.988726753669162e-05, 0
1116, 11.0, 75.0, 0.0, 1, 6.977679585185694e-05, 0
1117, 13.0, 75.0, 0.0, 1, 6.870935927571838e-05, 0
1118, 15.0, 75.0, 0.0, 1, 6.718240907949833e-05, 0
1119, 17.0, 75.0, 0.0, 1, 6.499085416013267e-05, 0
1120, 19.0, 75.0, 0.0, 1, 5.235538018147088e-05, 0
1121, 21.0, 75.0, 0.0, 0, 5.72599814261898e-05, 0
1122, 23.0, 75.0, 0.0, 0, 3.9669565363942784e-05, 0
1123, 25.0, 75.0, 0.0, 0, 4.3589191616493606e-05, 0
1124, 27.0, 75.0, 0.0, 1, 4.904313030846389e-05, 0
1125, 29.0, 75.0, 0.0, 1, 5.2758993306782e-05, 0
1126, 31.0, 75.0, 0.0, 1, 7.44879022353866e-05, 0
1127, 33.0, 75.0, 0.0, 1, 7.877013158960283e-05, 0
1128, 35.0, 75.0, 0.0, 1, 9.235247844819117e-05, 0
1129, 37.0, 75.0, 0.0, 1, 7.415763987431166e-05, 0
1130, 39.0, 75.0, 0.0, 1, 7.204173408819996e-05, 0
1131, 41.0, 75.0, 0.0, 1, 7.227997388785788e-05, 0
1132, 43.0, 75.0, 0.0, 1, 8.200438849792026e-05, 0
1133, 45.0, 75.0, 0.0, 1, 8.938807675521645e-05, 0
1134, 47.0, 75.0, 0.0, 1, 8.884815336432695e-05, 0
1135, 49.0, 75.0, 0.0, 1, 8.716536601149596e-05, 0
1136, 51.0, 75.0, 0.0, 1, 8.549269815464873e-05, 0
1137, 53.0, 75.0, 0.0, 1, 8.313943371951544e-05, 0
1138, 55.0, 75.0, 0.0, 1, 8.021827097211552e-05, 0
1139, 57.0, 75.0, 0.0, 1, 7.871776051861438e-05, 0
1140, 59.0, 75.0, 0.0, 1, 7.732972074493623e-05, 0
1146, 11.0, 77.0, 0.0, 1, 6.784681978924226e-05, 0
1147, 13.0, 77.0, 0.0, 1, 6.591451570447417e-05, 0
1148, 15.0, 77.0, 0.0, 1, 6.272025627508114e-05, 0
1149, 17.0, 77.0, 0.0, 1, 6.644995434161662e-05, 0
1150, 19.0, 77.0, 0.0, 1, 7.995920471701919e-05, 0
1151, 21.0, 77.0, 0.0, 1, 5.845191309964112e-05, 0
1152, 23.0, 77.0, 0.0, 1, 7.242341208369991e-05, 0
1153, 25.0, 77.0, 0.0, 1, 5.498089582243699e-05, 0
1154, 27.0, 77.0, 0.0, 1, 7.1479480081839e-05, 0
1155, 29.0, 77.0, 0.0, 1, 7.200518679191952e-05, 0
1156, 31.0, 77.0, 0.0, 1, 7.253659435938671e-05, 0
1157, 33.0, 77.0, 0.0, 1, 6.443436595464326e-05, 0
1158, 35.0, 77.0, 0.0, 1, 5.501093591334739e-05, 0
1159, 37.0, 77.0, 0.0, 0, 5.080789063379053e-05, 0
1160, 39.0, 77.0, 0.0, 0, 4.007389808402297e-05, 0
1161, 41.0, 77.0, 0.0, 1, 5.1112472923031724e-05, 0
1162, 43.0, 77.0, 0.0, 1, 7.389612188801108e-05, 0
1163, 45.0, 77.0, 0.0, 1, 8.44617851645468e-05, 0
1164, 47.0, 77.0, 0.0, 1, 8.038145547655253e-05, 0
1165, 49.0, 77.0, 0.0, 1, 8.135771633588183e-05, 0
1166, 51.0, 77.0, 0.0, 1, 8.106787853775737e-05, 0
1167, 53.0, 77.0, 0.0, 1, 7.959035528005162e-05, 0
1168, 55.0, 77.0, 0.0, 1, 7.868914531254514e-05, 0
1169, 57.0, 77.0, 0.0, 1, 8.168333156731715e-05, 0
1170, 59.0, 77.0, 0.0, 1, 8.291367404514615e-05, 0
1176, 11.0, 79.0, 0.0, 1, 7.542699086876637e-05, 0
1177, 13.0, 79.0, 0.0, 1, 7.29603927214778e-05, 0
1178, 15.0, 79.0, 0.0, 1, 6.784084117198728e-05, 0
1179, 17.0, 79.0, 0.0, 1, 6.890042990970736e-05, 0
1180, 19.0, 79.0, 0.0, 1, 8.31101919130306e-05, 0
1181, 21.0, 79.0, 0.0, 1, 9.244884845330427e-05, 0
1182, 23.0, 79.0, 0.0, 1, 9.149415966162462e-05, 0
1183, 25.0, 79.0, 0.0, 1, 8.326071434966893e-05, 0
1184, 27.0, 79.0, 0.0, 1, 7.528514449629829e-05, 0
1185, 29.0, 79.0, 0.0, 1, 6.494293321563014e-05, 0
1186, 31.0, 79.0, 0.0, 1, 6.178005543207972e-05, 0
1187, 33.0, 79.0, 0.0, 1, 5.1467704117709126e-05, 0
1188, 35.0, 79.0, 0.0, 0, 3.994709005339572e-05, 0
1189, 37.0, 79.0, 0.0, 0, 9.365417381807518e-06, 0
1190, 39.0, 79.0, 0.0, 0, 5.148001283121913e-06, 0
1191, 41.0, 79.0, 0.0, 0, 4.8980779017768216e-05, 0
1192, 43.0, 79.0, 0.0, 1, 4.819516836131239e-05, 0
1193, 45.0, 79.0, 0.0, 1, 8.620291144950456e-05, 0
1194, 47.0, 79.0, 0.0, 1, 7.515623287776229e-05, 0
1195, 49.0, 79.0, 0.0, 1, 7.855297100221352e-05, 0
1196, 51.0, 79.0, 0.0, 1, 7.89915129513326e-05, 0
1197, 53.0, 79.0, 0.0, 1, 7.806834586377666e-05, 0
1198, 55.0, 79.0, 0.0, 1, 7.824881328405067e-05, 0
1199, 57.0, 79.0, 0.0, 1, 8.337194183235429e-05, 0
1200, 59.0, 79.0, 0.0, 1, 8.384740335107919e-05, 0
1206, 11.0, 81.0, 0.0, 1, 9.59006049412602e-05, 0
1207, 13.0, 81.0, 0.0, 1, 9.075354183043362e-05, 0
1208, 15.0, 81.0, 0.0, 1, 8.337845962845769e-05, 0
1209, 17.0, 81.0, 0.0, 1, 8.123641720336004e-05, 0
1210, 19.0, 81.0, 0.0, 1, 8.304104982895531e-05, 0
1211, 21.0, 81.0, 0.0, 1, 8.457429765769799e-05, 0
1212, 23.0, 81.0, 0.0, 1, 8.344151745542626e-05, 0
1213, 25.0, 81.0, 0.0, 1, 7.756648993899001e-05, 0
1214, 27.0, 81.0, 0.0, 1, 7.325374398385e-05, 0
1215, 29.0, 81.0, 0.0, 1, 6.906167332437738e-05, 0
1216, 31.0, 81.0, 0.0, 1, 6.408512705587981e-05, 0
1217, 33.0, 81.0, 0.0, 1, 5.453003756503349e-05, 0
1236, 11.0, 83.0, 0.0, 1, 0.00012818807932367642, 0
1237, 13.0, 83.0, 0.0, 1, 0.00012198095345654722, 0
1238, 15.0, 83.0, 0.0, 1, 0.00011166151305405802, 0
1239, 17.0, 83.0, 0.0, 1, 0.00010619502908382794, 0
1240, 19.0, 83.0, 0.0, 1, 0.0001029060713195213, 0
1241, 21.0, 83.0, 0.0, 1, 9.724883338015127e-05, 0
1242, 23.0, 83.0, 0.0, 1, 8.949744316677823e-05, 0
1243, 25.0, 83.0, 0.0, 1, 8.461402306568063e-05, 0
1244, 27.0, 83.0, 0.0, 1, 8.383314936293568e-05, 0
1245, 29.0, 83.0, 0.0, 1, 8.582635172005315e-05, 0
1246, 31.0, 83.0, 0.0, 1, 8.547166252665959e-05, 0
1247, 33.0, 83.0, 0.0, 1, 8.585260436380683e-05, 0
1266, 11.0, 85.0, 0.0, 1, 0.00016735784740129654, 0
1267, 13.0, 85.0, 0.0, 1, 0.00015967448163366085, 0
1268, 15.0, 85.0, 0.0, 1, 0.00014516242272607068, 0
1269, 17.0, 85.0, 0.0, 1, 0.00013394253258252958, 0
1270, 19.0, 85.0, 0.0, 1, 0.0001236774758221661, 0
1271, 21.0, 85.0, 0.0, 1, 0.00011197732155228618, 0
1272, 23.0, 85.0, 0.0, 1, 9.907770001000759e-05, 0
1273, 25.0, 85.0, 0.0, 1, 9.220795714034777e-05, 0
1274, 27.0, 85.0, 0.0, 1, 9.157285442460108e-05, 0
1275, 29.0, 85.0, 0.0, 1, 9.883255213091769e-05, 0
1276, 31.0, 85.0, 0.0, 1, 0.00010735284520834473, 0
1277, 33.0, 85.0, 0.0, 1, 0.00011160217076945896, 0
1296, 11.0, 87.0, 0.0, 1, 0.00021035620974793937, 0
1297, 13.0, 87.0, 0.0, 1, 0.00020049901963650098, 0
1298, 15.0, 87.0, 0.0, 1, 0.00018061115421353656, 0
1299, 17.0, 87.0, 0.0, 1, 0.0001633161045116101, 0
1300, 19.0, 87.0, 0.0, 1, 0.00014689996688207945, 0
1301, 21.0, 87.0, 0.0, 1, 0.00013032428229010603, 0
1302, 23.0, 87.0, 0.0, 1, 0.000113852716468713, 0
1303, 25.0, 87.0, 0.0, 1, 0.00010185175603106284, 0
1304, 27.0, 87.0, 0.0, 1, 0.00010142464157795198, 0
1305, 29.0, 87.0, 0.0, 1, 0.00011125384954600593, 0
1306, 31.0, 87.0, 0.0, 1, 0.0001304241520978899, 0
1307, 33.0, 87.0, 0.0, 1, 0.0001398534363758912, 0
1326, 11.0, 89.0, 0.0, 1, 0.00022426244987116043, 0
1327, 13.0, 89.0, 0.0, 1, 0.00022056446450409228, 0
1328, 15.0, 89.0, 0.0, 1, 0.00019780489754738688, 0
1329, 17.0, 89.0, 0.0, 1, 0.00017753073639203398, 0
1330, 19.0, 89.0, 0.0, 1, 0.00015836636224045113, 0
1331, 21.0, 89.0, 0.0, 1, 0.0001397668982718236, 0
1332, 23.0, 89.0, 0.0, 1, 0.00012221815660183298, 0
1333, 25.0, 89.0, 0.0, 1, 0.00010781565149070799, 0
1334, 27.0, 89.0, 0.0, 1, 0.00010750840568357442, 0
1335, 29.0, 89.0, 0.0, 1, 0.00011798733556901047, 0
1336, 31.0, 89.0, 0.0, 1, 0.00014247097241575646, 0
1337, 33.0, 89.0, 0.0, 1, 0.00014665670753731422, 0
1024, 7.0, 69.0, 0.0, 1, 1.5306205e-05, 0
1, 1.0, 1.0, 0.0, 1, 0.000190971925, 0
2, 3.0, 1.0, 0.0, 1, 6.547217499999999e-05, 0
3, 5.0, 1.0, 0.0, 1, 1.8389960000000002e-05, 0
4, 7.0, 1.0, 0.0, 1, 3.5877457499999997e-06, 0
5, 9.0, 1.0, 0.0, 1, 8.464021000000001e-07, 0
1025, 9.0, 69.0, 0.0, 1, 1.0556482749999999e-05, 0
1051, 1.0, 71.0, 0.0, 1, 0.0001228906675, 0
1052, 3.0, 71.0, 0.0, 1, 6.54164025e-05, 0
1053, 5.0, 71.0, 0.0, 1, 4.04060025e-05, 0
1054, 7.0, 71.0, 0.0, 1, 3.0713925e-05, 0
31, 1.0, 3.0, 0.0, 1, 0.00012579447499999998, 0
32, 3.0, 3.0, 0.0, 1, 0.000108892195, 0
33, 5.0, 3.0, 0.0, 1, 5.91474225e-05, 0
34, 7.0, 3.0, 0.0, 1, 2.21984925e-05, 0
35, 9.0, 3.0, 0.0, 1, 3.9828435e-06, 0
1055, 9.0, 71.0, 0.0, 1, 2.2984994999999997e-05, 0
1081, 1.0, 73.0, 0.0, 1, 6.52021575e-05, 0
1082, 3.0, 73.0, 0.0, 1, 6.723996e-05, 0
1083, 5.0, 73.0, 0.0, 1, 5.2659787499999996e-05, 0
1084, 7.0, 73.0, 0.0, 1, 4.1962774999999996e-05, 0
61, 1.0, 5.0, 0.0, 1, 0.000132575475, 0
62, 3.0, 5.0, 0.0, 1, 0.00012360145, 0
63, 5.0, 5.0, 0.0, 1, 9.93009075e-05, 0
64, 7.0, 5.0, 0.0, 1, 7.1036695e-05, 0
65, 9.0, 5.0, 0.0, 1, 2.52821075e-05, 0
1085, 9.0, 73.0, 0.0, 1, 3.684584e-05, 0
1111, 1.0, 75.0, 0.0, 1, 4.931381e-05, 0
1112, 3.0, 75.0, 0.0, 1, 5.3746977499999994e-05, 0
1113, 5.0, 75.0, 0.0, 1, 5.32249625e-05, 0
1114, 7.0, 75.0, 0.0, 1, 4.90383225e-05, 0
91, 1.0, 7.0, 0.0, 1, 0.00014917312500000002, 0
92, 3.0, 7.0, 0.0, 1, 0.000136338325, 0
93, 5.0, 7.0, 0.0, 1, 0.0001206742, 0
94, 7.0, 7.0, 0.0, 1, 0.00011147684999999999, 0
95, 9.0, 7.0, 0.0, 1, 0.0001492159825, 0
1115, 9.0, 75.0, 0.0, 1, 5.888541e-05, 0
1141, 1.0, 77.0, 0.0, 1, 3.97984675e-05, 0
1142, 3.0, 77.0, 0.0, 1, 5.08246625e-05, 0
1143, 5.0, 77.0, 0.0, 1, 6.04341825e-05, 0
1144, 7.0, 77.0, 0.0, 1, 6.75216625e-05, 0
1145, 9.0, 77.0, 0.0, 1, 7.129299e-05, 0
121, 1.0, 9.0, 0.0, 1, 0.00017290967500000002, 0
122, 3.0, 9.0, 0.0, 1, 0.00014103225, 0
123, 5.0, 9.0, 0.0, 1, 0.00011952260000000001, 0
124, 7.0, 9.0, 0.0, 1, 0.00010219704999999999, 0
125, 9.0, 9.0, 0.0, 1, 9.936774e-05, 0
1171, 1.0, 79.0, 0.0, 1, 6.42913975e-05, 0
1172, 3.0, 79.0, 0.0, 1, 7.72577275e-05, 0
1173, 5.0, 79.0, 0.0, 1, 8.66407625e-05, 0
1174, 7.0, 79.0, 0.0, 1, 9.01080075e-05, 0
151, 1.0, 11.0, 0.0, 1, 0.00020562577500000002, 0
152, 3.0, 11.0, 0.0, 1, 0.000139747675, 0
153, 5.0, 11.0, 0.0, 1, 0.000121737725, 0
154, 7.0, 11.0, 0.0, 1, 0.000106680775, 0
155, 9.0, 11.0, 0.0, 1, 0.000107434025, 0
1175, 9.0, 79.0, 0.0, 1, 8.6805745e-05, 0
1201, 1.0, 81.0, 0.0, 1, 0.000100558685, 0
1202, 3.0, 81.0, 0.0, 1, 0.0001147819925, 0
1203, 5.0, 81.0, 0.0, 1, 0.00012257404999999999, 0
1204, 7.0, 81.0, 0.0, 1, 0.000121302325, 0
1205, 9.0, 81.0, 0.0, 1, 0.00011225958499999999, 0
181, 1.0, 13.0, 0.0, 1, 0.00033641905, 0
182, 3.0, 13.0, 0.0, 1, 0.00016195125, 0
183, 5.0, 13.0, 0.0, 1, 0.00013519715, 0
184, 7.0, 13.0, 0.0, 1, 0.00011929017500000001, 0
185, 9.0, 13.0, 0.0, 1, 0.000118989925, 0
1218, 35.0, 81.0, 0.0, 1, 8.467225e-05, 0
1219, 37.0, 81.0, 0.0, 1, 8.552432499999999e-05, 0
1220, 39.0, 81.0, 0.0, 1, 0.00010799658, 0
1221, 41.0, 81.0, 0.0, 1, 0.00013253714249999998, 0
1222, 43.0, 81.0, 0.0, 1, 0.00012126235, 0
1223, 45.0, 81.0, 0.0, 1, 0.0001079713925, 0
1224, 47.0, 81.0, 0.0, 1, 9.185123249999999e-05, 0
1225, 49.0, 81.0, 0.0, 1, 8.65600025e-05, 0
1226, 51.0, 81.0, 0.0, 1, 8.210730000000001e-05, 0
1227, 53.0, 81.0, 0.0, 1, 7.84337225e-05, 0
1228, 55.0, 81.0, 0.0, 1, 7.650986249999999e-05, 0
1229, 57.0, 81.0, 0.0, 1, 7.90677625e-05, 0
1230, 59.0, 81.0, 0.0, 1, 9.200519499999999e-05, 0
1231, 1.0, 83.0, 0.0, 1, 0.00015204395, 0
1232, 3.0, 83.0, 0.0, 1, 0.0001689581, 0
1233, 5.0, 83.0, 0.0, 1, 0.000173436475, 0
1234, 7.0, 83.0, 0.0, 1, 0.000165494375, 0
1235, 9.0, 83.0, 0.0, 1, 0.00014982212500000002, 0
1248, 35.0, 83.0, 0.0, 1, 8.19370675e-05, 0
1249, 37.0, 83.0, 0.0, 1, 7.6267625e-05, 0
1250, 39.0, 83.0, 0.0, 1, 6.006042e-05, 0
1251, 41.0, 83.0, 0.0, 1, 7.99354625e-05, 0
1252, 43.0, 83.0, 0.0, 1, 0.000118674925, 0
1253, 45.0, 83.0, 0.0, 1, 0.00012190455000000002, 0
1254, 47.0, 83.0, 0.0, 1, 0.00010618969999999999, 0
1255, 49.0, 83.0, 0.0, 1, 9.43347725e-05, 0
1256, 51.0, 83.0, 0.0, 1, 8.663744749999999e-05, 0
1257, 53.0, 83.0, 0.0, 1, 8.14976875e-05, 0
1258, 55.0, 83.0, 0.0, 1, 7.823680999999999e-05, 0
1259, 57.0, 83.0, 0.0, 1, 7.710009e-05, 0
1260, 59.0, 83.0, 0.0, 1, 8.379376500000001e-05, 0
1261, 1.0, 85.0, 0.0, 1, 0.000229273125, 0
1262, 3.0, 85.0, 0.0, 1, 0.000248998975, 0
1263, 5.0, 85.0, 0.0, 1, 0.00024593014999999994, 0
1264, 7.0, 85.0, 0.0, 1, 0.00022310082499999999, 0
1265, 9.0, 85.0, 0.0, 1, 0.000197747525, 0
1278, 35.0, 85.0, 0.0, 1, 0.00011842611750000001, 0
1279, 37.0, 85.0, 0.0, 1, 0.0001127122525, 0
1280, 39.0, 85.0, 0.0, 1, 9.39921975e-05, 0
1281, 41.0, 85.0, 0.0, 1, 8.2827405e-05, 0
1282, 43.0, 85.0, 0.0, 1, 0.0001100311, 0
1283, 45.0, 85.0, 0.0, 1, 0.000119352075, 0
1284, 47.0, 85.0, 0.0, 1, 0.00011150205000000001, 0
1285, 49.0, 85.0, 0.0, 1, 9.98468325e-05, 0
1286, 51.0, 85.0, 0.0, 1, 9.0720615e-05, 0
1287, 53.0, 85.0, 0.0, 1, 8.48622275e-05, 0
1288, 55.0, 85.0, 0.0, 1, 8.1461565e-05, 0
1289, 57.0, 85.0, 0.0, 1, 7.63390075e-05, 0
1290, 59.0, 85.0, 0.0, 1, 6.97227525e-05, 0
1291, 1.0, 87.0, 0.0, 1, 0.00035676535, 0
1292, 3.0, 87.0, 0.0, 1, 0.0003849865, 0
1293, 5.0, 87.0, 0.0, 1, 0.00033454265, 0
1294, 7.0, 87.0, 0.0, 1, 0.000288598025, 0
1295, 9.0, 87.0, 0.0, 1, 0.00025126485000000003, 0
1308, 35.0, 87.0, 0.0, 1, 0.0001794171, 0
1309, 37.0, 87.0, 0.0, 1, 0.000176576375, 0
1310, 39.0, 87.0, 0.0, 1, 0.000159679575, 0
1311, 41.0, 87.0, 0.0, 1, 0.000137983075, 0
1312, 43.0, 87.0, 0.0, 1, 0.00011385238500000001, 0
1313, 45.0, 87.0, 0.0, 1, 0.00011401045, 0
1314, 47.0, 87.0, 0.0, 1, 0.00010974595, 0
1315, 49.0, 87.0, 0.0, 1, 0.0001014244575, 0
1316, 51.0, 87.0, 0.0, 1, 9.324199499999999e-05, 0
1317, 53.0, 87.0, 0.0, 1, 8.666332e-05, 0
1318, 55.0, 87.0, 0.0, 1, 8.2782615e-05, 0
1319, 57.0, 87.0, 0.0, 1, 7.84611075e-05, 0
1320, 59.0, 87.0, 0.0, 1, 5.4711135e-05, 0
1321, 1.0, 89.0, 0.0, 1, 0.0007128738, 0
1322, 3.0, 89.0, 0.0, 1, 0.000521250275, 0
1323, 5.0, 89.0, 0.0, 1, 0.00041196025, 0
1324, 7.0, 89.0, 0.0, 1, 0.000349330875, 0
1325, 9.0, 89.0, 0.0, 1, 0.00030392835, 0
1338, 35.0, 89.0, 0.0, 1, 0.00025402975, 0
1339, 37.0, 89.0, 0.0, 1, 0.0003607854, 0
1340, 39.0, 89.0, 0.0, 1, 0.000295904425, 0
1341, 41.0, 89.0, 0.0, 1, 0.000245373425, 0
1342, 43.0, 89.0, 0.0, 1, 0.00019995542500000002, 0
1343, 45.0, 89.0, 0.0, 1, 0.00016357655, 0
1344, 47.0, 89.0, 0.0, 1, 0.00013668807500000002, 0
1345, 49.0, 89.0, 0.0, 1, 0.0001172562, 0
1346, 51.0, 89.0, 0.0, 1, 0.000102453155, 0
1347, 53.0, 89.0, 0.0, 1, 9.0499525e-05, 0
1348, 55.0, 89.0, 0.0, 1, 8.21625775e-05, 0
1349, 57.0, 89.0, 0.0, 1, 7.43361425e-05, 0
1350, 59.0, 89.0, 0.0, 1, 4.44510725e-05, 0
1021, 1.0, 69.0, 0.0, 1, 6.0698175000000006e-05, 0
1022, 3.0, 69.0, 0.0, 1, 3.4138425e-05, 0
1023, 5.0, 69.0, 0.0, 1, 2.21273425e-05, 0
