# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.0005846765113   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6800064446e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0005846765113   	k                 	1.0879877573e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0245574638e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0005846765113   	omega             	1.8671529905e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368597e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0005846765113   	p                 	-1.7983002050e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7486374544e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006019911017   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6800141859e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006019911017   	k                 	1.0925796597e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0236802978e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006019911017   	omega             	1.8671531070e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368602e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006019911017   	p                 	-1.7982842158e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7484653440e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006193069512   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6800149852e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006193069512   	k                 	1.0972888647e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0227934247e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006193069512   	omega             	1.8671532235e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368606e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006193069512   	p                 	-1.7982408495e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7482457473e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006366232668   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6800086768e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006366232668   	k                 	1.1021181859e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0218975079e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006366232668   	omega             	1.8671533400e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368610e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006366232668   	p                 	-1.7982020374e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7480955803e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006539321231   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6799952135e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006539321231   	k                 	1.1070686714e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0209935487e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006539321231   	omega             	1.8671534564e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368614e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006539321231   	p                 	-1.7984696188e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7479341165e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006712335908   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6799747306e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006712335908   	k                 	1.1121434575e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0200811411e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006712335908   	omega             	1.8671535727e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368617e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006712335908   	p                 	-1.7987680102e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7477876508e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0006885277376   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6799471855e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0006885277376   	k                 	1.1173454402e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0191603202e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0006885277376   	omega             	1.8671536890e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368621e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0006885277376   	p                 	-1.7990275478e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7476546991e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007058146424   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6799124418e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007058146424   	k                 	1.1226771329e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0182312505e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007058146424   	omega             	1.8671538052e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368624e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007058146424   	p                 	-1.7992674762e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7474734488e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007230943975   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6798704111e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007230943975   	k                 	1.1281408336e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0172941541e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007230943975   	omega             	1.8671539214e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007230943975   	p                 	-1.7994752057e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7473291067e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007403671081   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6798212474e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007403671081   	k                 	1.1337385158e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0163492830e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007403671081   	omega             	1.8671540375e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007403671081   	p                 	-1.7996807371e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7472279721e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007576328948   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6797650290e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007576328948   	k                 	1.1394716708e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0153968786e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007576328948   	omega             	1.8671541536e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368632e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007576328948   	p                 	-1.7998845494e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7470774064e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007748918905   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6797017127e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007748918905   	k                 	1.1453415590e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0144371874e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007748918905   	omega             	1.8671542696e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368635e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007748918905   	p                 	-1.8000783493e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7469661671e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0007921442381   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6796312862e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0007921442381   	k                 	1.1513490040e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0134704019e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0007921442381   	omega             	1.8671543855e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368638e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0007921442381   	p                 	-1.8002747695e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7468510641e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008093900883   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6795540754e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008093900883   	k                 	1.1574944338e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0124967365e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008093900883   	omega             	1.8671545014e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368640e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008093900883   	p                 	-1.8004820063e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7467303952e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008266296009   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6794700948e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008266296009   	k                 	1.1637778307e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0115165301e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008266296009   	omega             	1.8671546173e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368643e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008266296009   	p                 	-1.8006933290e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7466562885e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008438629421   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6793790963e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008438629421   	k                 	1.1701991299e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0105300717e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008438629421   	omega             	1.8671547331e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368645e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008438629421   	p                 	-1.8008979577e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7465550859e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008610902814   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6792811268e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008610902814   	k                 	1.1767581206e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0095376061e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008610902814   	omega             	1.8671548488e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368648e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008610902814   	p                 	-1.8011224654e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7464652346e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008783117946   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6791761605e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008783117946   	k                 	1.1834545667e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0085393777e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008783117946   	omega             	1.8671549645e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368651e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008783117946   	p                 	-1.8013630235e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7463843788e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0008955276611   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6790641251e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0008955276611   	k                 	1.1902882375e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0075356408e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0008955276611   	omega             	1.8671550802e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368653e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0008955276611   	p                 	-1.8016190376e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7462949511e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0009127380584   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6789457527e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0009127380584   	k                 	1.1972589821e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0065266688e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0009127380584   	omega             	1.8671551958e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368656e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009127380584   	p                 	-1.8018959666e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7461478102e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0009299431599   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6788204622e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0009299431599   	k                 	1.2043676243e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0055128348e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0009299431599   	omega             	1.8671553113e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368658e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009299431599   	p                 	-1.8021898181e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7460670368e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0009471431335   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6786879981e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0009471431335   	k                 	1.2116136072e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0044945795e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0009471431335   	omega             	1.8671554268e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368661e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009471431335   	p                 	-1.8025094816e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7459682694e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0009643381412   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6785484174e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0009643381412   	k                 	1.2189962636e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0034717496e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0009643381412   	omega             	1.8671555423e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368663e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009643381412   	p                 	-1.8028506431e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7459024991e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.0009815283419   	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6784018977e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.0009815283419   	k                 	1.2265151681e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0024428545e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.0009815283419   	omega             	1.8671556577e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368666e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009815283419   	p                 	-1.8032170189e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7458197204e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.000998713892    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6782484857e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.000998713892    	k                 	1.2341703025e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0014066237e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.000998713892    	omega             	1.8671557731e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368668e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.000998713892    	p                 	-1.8036043777e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7457282802e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001015894945    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6780885849e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001015894945    	k                 	1.2419618166e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	1.0003632214e+00	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001015894945    	omega             	1.8671558885e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368670e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001015894945    	p                 	-1.8040178172e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7456404802e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001033071651    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6779222535e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001033071651    	k                 	1.2498899509e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9931239247e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001033071651    	omega             	1.8671560038e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368673e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001033071651    	p                 	-1.8044548988e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7455629382e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001050244151    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6777497402e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001050244151    	k                 	1.2579550791e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9825357482e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001050244151    	omega             	1.8671561191e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368675e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001050244151    	p                 	-1.8049229133e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7454920382e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001067412582    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6775711810e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001067412582    	k                 	1.2661574634e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9718639470e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001067412582    	omega             	1.8671562343e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368678e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001067412582    	p                 	-1.8054141232e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7454212212e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001084577073    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6773868284e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001084577073    	k                 	1.2744973011e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9611063019e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001084577073    	omega             	1.8671563495e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368680e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001084577073    	p                 	-1.8059281456e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7453398358e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001101737746    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6771967262e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001101737746    	k                 	1.2829748284e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9502611007e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001101737746    	omega             	1.8671564647e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368682e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001101737746    	p                 	-1.8064627677e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7452813170e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001118894717    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6770009094e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001118894717    	k                 	1.2915900367e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9393273591e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001118894717    	omega             	1.8671565798e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368685e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001118894717    	p                 	-1.8070150129e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7451721716e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001136048091    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6767996952e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001136048091    	k                 	1.3003429637e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9283046105e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001136048091    	omega             	1.8671566949e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368687e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.001136048091    	p                 	-1.8075972875e+01	(-1.2088770055e-01 8.7207269197e-02 -1.2343153712e-01)	2	1.7450914106e+01	(-1.1849999990e-01 4.9071988420e-02 1.7149999995e-01)	1
0.001153197968    	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	5.6765932600e+00	(9.6492786747e-02 4.7489527196e-02 2.0149992850e-01)	1
0.001153197968    	k                 	1.3092335347e-15	(-1.6106772650e-01 7.7951399919e-04 -3.3234951944e-02)	2	9.9171940446e-01	(9.6500009942e-02 4.2572289314e-02 1.4858471817e-01)	1
0.001153197968    	omega             	1.8671568100e+00	(2.9762516631e-01 3.4658714611e-01 8.8011490736e-02)	2	1.6962368689e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
