element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
88, 31.000000000000004, 9.000000000000002, 1.0000000000000002, 1, 7.575803353774826e-05, 0
89, 33.0, 9.000000000000002, 1.0000000000000002, 0, 3.9323499850617375e-05, 0
90, 35.00000000000001, 9.000000000000002, 1.0000000000000002, 0, 6.816844176008143e-10, 0
96, 11.000000000000002, 11.0, 1.0000000000000002, 1, 0.0002816689558317834, 0
97, 13.0, 11.0, 1.0000000000000002, 1, 0.0002947041224455587, 0
98, 15.0, 11.0, 1.0000000000000002, 1, 0.0003119489207589881, 0
99, 17.000000000000004, 11.0, 1.0000000000000002, 1, 0.00031405339718010885, 0
100, 19.000000000000004, 11.0, 1.0000000000000002, 1, 0.0002889360702860223, 0
101, 21.000000000000004, 11.0, 1.0000000000000002, 1, 0.00024286535084758505, 0
102, 23.0, 11.0, 1.0000000000000002, 1, 0.00019671158337200274, 0
103, 25.000000000000004, 11.0, 1.0000000000000002, 1, 0.0001670372573150366, 0
104, 26.999999999999996, 11.0, 1.0000000000000002, 1, 0.0001561265077486669, 0
106, 31.000000000000004, 11.0, 1.0000000000000002, 1, 6.789973232256772e-05, 0
107, 33.0, 11.0, 1.0000000000000002, 0, 3.697306560111971e-05, 0
108, 35.00000000000001, 11.0, 1.0000000000000002, 0, 1.3879851532108974e-06, 0
114, 11.000000000000002, 13.0, 1.0000000000000002, 1, 0.00022969606508659257, 0
115, 13.0, 13.0, 1.0000000000000002, 1, 0.00023648226352885804, 0
116, 15.0, 13.0, 1.0000000000000002, 1, 0.0002478102663460276, 0
117, 17.000000000000004, 13.0, 1.0000000000000002, 1, 0.00025169122774249333, 0
118, 19.000000000000004, 13.0, 1.0000000000000002, 1, 0.00022905563809020674, 0
119, 21.000000000000004, 13.0, 1.0000000000000002, 1, 0.00018185501422181077, 0
120, 23.0, 13.0, 1.0000000000000002, 1, 0.00013801668800680187, 0
121, 25.000000000000004, 13.0, 1.0000000000000002, 1, 0.00012221958697555715, 0
122, 26.999999999999996, 13.0, 1.0000000000000002, 1, 0.00012441004038412392, 0
124, 31.000000000000004, 13.0, 1.0000000000000002, 1, 6.761381524087725e-05, 0
125, 33.0, 13.0, 1.0000000000000002, 1, 3.604239301888384e-05, 0
126, 35.00000000000001, 13.0, 1.0000000000000002, 0, 4.451120460121884e-06, 0
132, 11.000000000000002, 14.999999999999998, 1.0000000000000002, 1, 0.0001712857336088605, 0
133, 13.0, 14.999999999999998, 1.0000000000000002, 1, 0.00017706115645795608, 0
134, 15.0, 14.999999999999998, 1.0000000000000002, 1, 0.00019052432986758894, 0
135, 17.000000000000004, 14.999999999999998, 1.0000000000000002, 1, 0.0002026455789802008, 0
136, 19.000000000000004, 14.999999999999998, 1.0000000000000002, 1, 0.00018872857020665027, 0
137, 21.000000000000004, 14.999999999999998, 1.0000000000000002, 1, 0.00014567382976062954, 0
138, 23.0, 14.999999999999998, 1.0000000000000002, 1, 0.00010214573659567739, 0
139, 25.000000000000004, 14.999999999999998, 1.0000000000000002, 1, 8.864449751199411e-05, 0
140, 26.999999999999996, 14.999999999999998, 1.0000000000000002, 1, 9.421671149576605e-05, 0
142, 31.000000000000004, 14.999999999999998, 1.0000000000000002, 1, 7.627436757662077e-05, 0
143, 33.0, 14.999999999999998, 1.0000000000000002, 1, 3.9634446756242495e-05, 0
144, 35.00000000000001, 14.999999999999998, 1.0000000000000002, 0, 5.11997647963908e-06, 0
150, 11.000000000000002, 17.0, 1.0000000000000002, 1, 0.0001163342959779913, 0
151, 13.0, 17.0, 1.0000000000000002, 1, 0.0001229826882008323, 0
152, 15.0, 17.0, 1.0000000000000002, 1, 0.0001400019844313857, 0
153, 17.000000000000004, 17.0, 1.0000000000000002, 1, 0.00016431193188313331, 0
154, 19.000000000000004, 17.0, 1.0000000000000002, 1, 0.00015814839816116115, 0
155, 21.000000000000004, 17.0, 1.0000000000000002, 1, 0.00011024988064079337, 0
156, 23.0, 17.0, 1.0000000000000002, 1, 6.193188735182945e-05, 0
157, 25.000000000000004, 17.0, 1.0000000000000002, 1, 5.188107949611271e-05, 0
158, 26.999999999999996, 17.0, 1.0000000000000002, 1, 5.6344185523575074e-05, 0
160, 31.000000000000004, 17.0, 1.0000000000000002, 1, 5.097615949965604e-05, 0
161, 33.0, 17.0, 1.0000000000000002, 0, 3.3755603280095575e-05, 0
162, 35.00000000000001, 17.0, 1.0000000000000002, 0, 2.446657359195045e-06, 0
168, 11.000000000000002, 19.000000000000004, 1.0000000000000002, 1, 7.630918282906771e-05, 0
169, 13.0, 19.000000000000004, 1.0000000000000002, 1, 8.452123752176883e-05, 0
170, 15.0, 19.000000000000004, 1.0000000000000002, 1, 0.0001058788906730457, 0
171, 17.000000000000004, 19.000000000000004, 1.0000000000000002, 1, 0.00013806902307920122, 0
172, 19.000000000000004, 19.000000000000004, 1.0000000000000002, 1, 0.00011859184566756452, 0
173, 21.000000000000004, 19.000000000000004, 1.0000000000000002, 1, 7.946559781491943e-05, 0
174, 23.0, 19.000000000000004, 1.0000000000000002, 0, 2.965595331458561e-05, 0
175, 25.000000000000004, 19.000000000000004, 1.0000000000000002, 0, 1.932267382051785e-05, 0
176, 26.999999999999996, 19.000000000000004, 1.0000000000000002, 0, 2.347248434593264e-05, 0
178, 31.000000000000004, 19.000000000000004, 1.0000000000000002, 0, 3.3059796563519447e-05, 0
179, 33.0, 19.000000000000004, 1.0000000000000002, 0, 1.2542032541753007e-05, 0
180, 35.00000000000001, 19.000000000000004, 1.0000000000000002, 0, 3.513833091505062e-07, 0
186, 11.000000000000002, 21.0, 1.0000000000000002, 1, 5.695749234197046e-05, 0
187, 13.0, 21.0, 1.0000000000000002, 1, 6.718178879374502e-05, 0
188, 15.0, 21.0, 1.0000000000000002, 1, 0.00010034434499940722, 0
189, 17.000000000000004, 21.0, 1.0000000000000002, 1, 0.0001267136094977228, 0
190, 19.000000000000004, 21.0, 1.0000000000000002, 1, 9.334124931423735e-05, 0
191, 21.000000000000004, 21.0, 1.0000000000000002, 0, 4.0719004443689334e-05, 0
192, 23.0, 21.0, 1.0000000000000002, 0, 3.24322780674499e-06, 0
193, 25.000000000000004, 21.0, 1.0000000000000002, 0, 6.574965543104899e-10, 0
194, 26.999999999999996, 21.0, 1.0000000000000002, 0, 6.141206103106268e-10, 0
196, 31.000000000000004, 21.0, 1.0000000000000002, 0, 2.670010025034986e-09, 0
197, 33.0, 21.0, 1.0000000000000002, 0, 2.6734448827634616e-09, 0
198, 35.00000000000001, 21.0, 1.0000000000000002, 0, 2.6778045764070402e-09, 0
204, 11.000000000000002, 23.000000000000004, 1.0000000000000002, 1, 6.835893013297292e-05, 0
205, 13.0, 23.000000000000004, 1.0000000000000002, 1, 7.182403846872866e-05, 0
206, 15.0, 23.000000000000004, 1.0000000000000002, 1, 0.00011154978887666789, 0
207, 17.000000000000004, 23.000000000000004, 1.0000000000000002, 1, 0.0001117631803976422, 0
208, 19.000000000000004, 23.000000000000004, 1.0000000000000002, 1, 7.63892858710922e-05, 0
209, 21.000000000000004, 23.000000000000004, 1.0000000000000002, 0, 1.559891040131273e-05, 0
210, 23.0, 23.000000000000004, 1.0000000000000002, 0, 8.621956970403989e-10, 0
211, 25.000000000000004, 23.000000000000004, 1.0000000000000002, 0, 8.529363069144051e-10, 0
212, 26.999999999999996, 23.000000000000004, 1.0000000000000002, 0, 8.462394621846165e-10, 0
214, 31.000000000000004, 23.000000000000004, 1.0000000000000002, 0, 2.067266606044153e-09, 0
215, 33.0, 23.000000000000004, 1.0000000000000002, 0, 2.2261933649656924e-09, 0
216, 35.00000000000001, 23.000000000000004, 1.0000000000000002, 0, 2.369907289104561e-09, 0
217, 1.0000000000000002, 25.000000000000004, 1.0000000000000002, 0, 1.2517943104452046e-09, 0
218, 3.0, 25.000000000000004, 1.0000000000000002, 0, 1.2384472671452087e-09, 0
219, 5.0, 25.000000000000004, 1.0000000000000002, 0, 1.0260066489198833e-09, 0
221, 9.0, 25.000000000000004, 1.0000000000000002, 1, 0.00012723318244313122, 0
222, 11.000000000000002, 25.000000000000004, 1.0000000000000002, 1, 0.0001061958369268829, 0
223, 13.0, 25.000000000000004, 1.0000000000000002, 1, 0.00010858461779307813, 0
224, 15.0, 25.000000000000004, 1.0000000000000002, 1, 0.00012910737853663674, 0
225, 17.000000000000004, 25.000000000000004, 1.0000000000000002, 1, 9.578365827288848e-05, 0
226, 19.000000000000004, 25.000000000000004, 1.0000000000000002, 0, 4.546243234432483e-05, 0
227, 21.000000000000004, 25.000000000000004, 1.0000000000000002, 0, 3.6306273901078617e-06, 0
228, 23.0, 25.000000000000004, 1.0000000000000002, 0, 1.0727767241418699e-09, 0
229, 25.000000000000004, 25.000000000000004, 1.0000000000000002, 0, 1.1155728878175923e-09, 0
230, 26.999999999999996, 25.000000000000004, 1.0000000000000002, 0, 1.1573921717947915e-09, 0
232, 31.000000000000004, 25.000000000000004, 1.0000000000000002, 0, 1.7066024519963498e-09, 0
233, 33.0, 25.000000000000004, 1.0000000000000002, 0, 1.8784920094133104e-09, 0
234, 35.00000000000001, 25.000000000000004, 1.0000000000000002, 0, 2.041220034388929e-09, 0
235, 1.0000000000000002, 27.0, 1.0000000000000002, 0, 1.0645117078562966e-09, 0
236, 3.0, 27.0, 1.0000000000000002, 0, 9.488490641599013e-10, 0
237, 5.0, 27.0, 1.0000000000000002, 0, 8.805513921702014e-10, 0
239, 9.0, 27.0, 1.0000000000000002, 1, 0.0001560799265978534, 0
240, 11.000000000000002, 27.0, 1.0000000000000002, 1, 0.00014621462523458498, 0
241, 13.0, 27.0, 1.0000000000000002, 1, 0.00014822113476843968, 0
242, 15.0, 27.0, 1.0000000000000002, 1, 0.00011043378854151625, 0
243, 17.000000000000004, 27.0, 1.0000000000000002, 0, 8.025987070219595e-05, 0
244, 19.000000000000004, 27.0, 1.0000000000000002, 0, 1.2993905834470684e-05, 0
245, 21.000000000000004, 27.0, 1.0000000000000002, 0, 1.1265495697012405e-09, 0
246, 23.0, 27.0, 1.0000000000000002, 0, 1.2063932959947462e-09, 0
247, 25.000000000000004, 27.0, 1.0000000000000002, 0, 1.3646856519882465e-09, 0
248, 26.999999999999996, 27.0, 1.0000000000000002, 0, 1.4733752305650243e-09, 0
250, 31.000000000000004, 27.0, 1.0000000000000002, 0, 1.436304064134903e-09, 0
251, 33.0, 27.0, 1.0000000000000002, 0, 1.5612482706568287e-09, 0
252, 35.00000000000001, 27.0, 1.0000000000000002, 0, 1.6826296329935334e-09, 0
253, 1.0000000000000002, 28.999999999999996, 1.0000000000000002, 0, 6.322329547937511e-10, 0
254, 3.0, 28.999999999999996, 1.0000000000000002, 0, 6.133586410745786e-10, 0
255, 5.0, 28.999999999999996, 1.0000000000000002, 0, 6.120821900352158e-10, 0
257, 9.0, 28.999999999999996, 1.0000000000000002, 1, 0.000173379554427148, 0
258, 11.000000000000002, 28.999999999999996, 1.0000000000000002, 1, 0.00016642956299874867, 0
259, 13.0, 28.999999999999996, 1.0000000000000002, 1, 0.00015552656262528644, 0
260, 15.0, 28.999999999999996, 1.0000000000000002, 1, 0.00012001634351184817, 0
261, 17.000000000000004, 28.999999999999996, 1.0000000000000002, 0, 6.13039830000284e-05, 0
262, 19.000000000000004, 28.999999999999996, 1.0000000000000002, 0, 9.106887226753746e-06, 0
263, 21.000000000000004, 28.999999999999996, 1.0000000000000002, 0, 1.1188274568751792e-09, 0
264, 23.0, 28.999999999999996, 1.0000000000000002, 0, 1.2704354136813872e-09, 0
265, 25.000000000000004, 28.999999999999996, 1.0000000000000002, 0, 1.5478462928625468e-09, 0
266, 26.999999999999996, 28.999999999999996, 1.0000000000000002, 0, 1.7142702992452306e-09, 0
268, 31.000000000000004, 28.999999999999996, 1.0000000000000002, 0, 1.2076317097478148e-09, 0
269, 33.0, 28.999999999999996, 1.0000000000000002, 0, 1.2847336586374447e-09, 0
270, 35.00000000000001, 28.999999999999996, 1.0000000000000002, 0, 1.3611441672504532e-09, 0
271, 1.0000000000000002, 31.000000000000004, 1.0000000000000002, 0, 4.0258444292503286e-10, 0
272, 3.0, 31.000000000000004, 1.0000000000000002, 0, 3.976326027905033e-10, 0
273, 5.0, 31.000000000000004, 1.0000000000000002, 0, 3.9088547891462965e-10, 0
275, 9.0, 31.000000000000004, 1.0000000000000002, 1, 0.00016122098014574482, 0
276, 11.000000000000002, 31.000000000000004, 1.0000000000000002, 1, 0.00015704104122781033, 0
277, 13.0, 31.000000000000004, 1.0000000000000002, 1, 0.0001427485331720246, 0
278, 15.0, 31.000000000000004, 1.0000000000000002, 1, 0.00011274013873580128, 0
279, 17.000000000000004, 31.000000000000004, 1.0000000000000002, 1, 7.364687056752412e-05, 0
280, 19.000000000000004, 31.000000000000004, 1.0000000000000002, 0, 5.681869149161591e-05, 0
281, 21.000000000000004, 31.000000000000004, 1.0000000000000002, 0, 2.266392740529232e-05, 0
282, 23.0, 31.000000000000004, 1.0000000000000002, 0, 4.8642676435508965e-06, 0
283, 25.000000000000004, 31.000000000000004, 1.0000000000000002, 0, 1.6355440102736001e-09, 0
284, 26.999999999999996, 31.000000000000004, 1.0000000000000002, 0, 1.8471801638673267e-09, 0
286, 31.000000000000004, 31.000000000000004, 1.0000000000000002, 0, 1.0029801201911169e-09, 0
287, 33.0, 31.000000000000004, 1.0000000000000002, 0, 1.0643722915757859e-09, 0
288, 35.00000000000001, 31.000000000000004, 1.0000000000000002, 0, 1.1224744541405195e-09, 0
289, 1.0000000000000002, 33.00000000000001, 1.0000000000000002, 0, 2.681604355053725e-10, 0
290, 3.0, 33.00000000000001, 1.0000000000000002, 0, 2.558376276756264e-10, 0
291, 5.0, 33.00000000000001, 1.0000000000000002, 0, 2.4128508752696473e-10, 0
293, 9.0, 33.00000000000001, 1.0000000000000002, 1, 0.00013806922393304902, 0
294, 11.000000000000002, 33.00000000000001, 1.0000000000000002, 1, 0.00014348296809254708, 0
295, 13.0, 33.00000000000001, 1.0000000000000002, 1, 0.00013888267984838893, 0
296, 15.0, 33.00000000000001, 1.0000000000000002, 1, 0.00012210128822674946, 0
297, 17.000000000000004, 33.00000000000001, 1.0000000000000002, 1, 0.00011669695342568804, 0
298, 19.000000000000004, 33.00000000000001, 1.0000000000000002, 1, 9.003065263616246e-05, 0
299, 21.000000000000004, 33.00000000000001, 1.0000000000000002, 1, 7.776599892735889e-05, 0
300, 23.0, 33.00000000000001, 1.0000000000000002, 0, 5.29185079548936e-05, 0
301, 25.000000000000004, 33.00000000000001, 1.0000000000000002, 0, 4.881891275916524e-05, 0
302, 26.999999999999996, 33.00000000000001, 1.0000000000000002, 0, 7.238151532229454e-05, 0
304, 31.000000000000004, 33.00000000000001, 1.0000000000000002, 0, 8.635138189879901e-10, 0
305, 33.0, 33.00000000000001, 1.0000000000000002, 0, 9.170516752521097e-10, 0
306, 35.00000000000001, 33.00000000000001, 1.0000000000000002, 0, 9.791415141831019e-10, 0
307, 1.0000000000000002, 35.0, 1.0000000000000002, 0, 1.8969662406898642e-10, 0
308, 3.0, 35.0, 1.0000000000000002, 0, 1.7170446734124583e-10, 0
309, 5.0, 35.0, 1.0000000000000002, 0, 1.530367091217931e-10, 0
311, 9.0, 35.0, 1.0000000000000002, 1, 9.287316227900655e-05, 0
312, 11.000000000000002, 35.0, 1.0000000000000002, 1, 9.7613426717954e-05, 0
313, 13.0, 35.0, 1.0000000000000002, 1, 0.000130285997336355, 0
314, 15.0, 35.0, 1.0000000000000002, 1, 0.00014025698249722706, 0
315, 17.000000000000004, 35.0, 1.0000000000000002, 1, 0.00013857877717994696, 0
316, 19.000000000000004, 35.0, 1.0000000000000002, 1, 0.00013100087777912807, 0
317, 21.000000000000004, 35.0, 1.0000000000000002, 1, 0.00011908467607258426, 0
318, 23.0, 35.0, 1.0000000000000002, 1, 8.736112708942144e-05, 0
319, 25.000000000000004, 35.0, 1.0000000000000002, 1, 0.00012099008865297227, 0
320, 26.999999999999996, 35.0, 1.0000000000000002, 1, 0.00013443203147989384, 0
322, 31.000000000000004, 35.0, 1.0000000000000002, 0, 7.737234519739732e-10, 0
323, 33.0, 35.0, 1.0000000000000002, 0, 8.415154009749872e-10, 0
324, 35.00000000000001, 35.0, 1.0000000000000002, 0, 9.086331595191088e-10, 0
325, 1.0000000000000002, 37.00000000000001, 1.0000000000000002, 0, 1.442939981282017e-10, 0
326, 3.0, 37.00000000000001, 1.0000000000000002, 0, 1.269996327670418e-10, 0
327, 5.0, 37.00000000000001, 1.0000000000000002, 0, 1.1033686238093804e-10, 0
329, 9.0, 37.00000000000001, 1.0000000000000002, 0, 3.75116385987499e-05, 0
330, 11.000000000000002, 37.00000000000001, 1.0000000000000002, 0, 5.75719867993665e-05, 0
331, 13.0, 37.00000000000001, 1.0000000000000002, 1, 8.884245907122716e-05, 0
332, 15.0, 37.00000000000001, 1.0000000000000002, 1, 0.00011077523888211192, 0
333, 17.000000000000004, 37.00000000000001, 1.0000000000000002, 1, 0.000137045800259727, 0
334, 19.000000000000004, 37.00000000000001, 1.0000000000000002, 1, 0.00012616010611710257, 0
335, 21.000000000000004, 37.00000000000001, 1.0000000000000002, 1, 0.00012288686040420573, 0
336, 23.0, 37.00000000000001, 1.0000000000000002, 1, 0.00012231803562654517, 0
337, 25.000000000000004, 37.00000000000001, 1.0000000000000002, 1, 0.00016476323560207475, 0
338, 26.999999999999996, 37.00000000000001, 1.0000000000000002, 1, 0.00020668566783740356, 0
340, 31.000000000000004, 37.00000000000001, 1.0000000000000002, 0, 7.57566205017493e-10, 0
341, 33.0, 37.00000000000001, 1.0000000000000002, 0, 8.093757244050079e-10, 0
342, 35.00000000000001, 37.00000000000001, 1.0000000000000002, 0, 8.880517530711138e-10, 0
343, 1.0000000000000002, 39.00000000000001, 1.0000000000000002, 0, 1.1879420426523146e-10, 0
344, 3.0, 39.00000000000001, 1.0000000000000002, 0, 1.0582631006861359e-10, 0
345, 5.0, 39.00000000000001, 1.0000000000000002, 0, 9.243272257059453e-11, 0
347, 9.0, 39.00000000000001, 1.0000000000000002, 0, 7.945526861600505e-10, 0
348, 11.000000000000002, 39.00000000000001, 1.0000000000000002, 0, 7.352917973411864e-06, 0
349, 13.0, 39.00000000000001, 1.0000000000000002, 0, 3.213254478479579e-05, 0
350, 15.0, 39.00000000000001, 1.0000000000000002, 0, 7.67237720648685e-05, 0
351, 17.000000000000004, 39.00000000000001, 1.0000000000000002, 1, 9.180067456903256e-05, 0
352, 19.000000000000004, 39.00000000000001, 1.0000000000000002, 1, 0.00011568614991430565, 0
353, 21.000000000000004, 39.00000000000001, 1.0000000000000002, 1, 0.00011626327314781309, 0
354, 23.0, 39.00000000000001, 1.0000000000000002, 1, 0.000128981780587561, 0
355, 25.000000000000004, 39.00000000000001, 1.0000000000000002, 1, 0.0001777459771123234, 0
356, 26.999999999999996, 39.00000000000001, 1.0000000000000002, 1, 0.00021396884736404296, 0
358, 31.000000000000004, 39.00000000000001, 1.0000000000000002, 0, 7.13662246250484e-10, 0
359, 33.0, 39.00000000000001, 1.0000000000000002, 0, 8.100252702258062e-10, 0
360, 35.00000000000001, 39.00000000000001, 1.0000000000000002, 0, 9.187093261844029e-10, 0
361, 1.0000000000000002, 41.0, 1.0000000000000002, 0, 1.0774030381121645e-10, 0
362, 3.0, 41.0, 1.0000000000000002, 0, 9.661581174940396e-11, 0
363, 5.0, 41.0, 1.0000000000000002, 0, 8.75649150231152e-11, 0
365, 9.0, 41.0, 1.0000000000000002, 0, 9.266257504361495e-10, 0
366, 11.000000000000002, 41.0, 1.0000000000000002, 0, 8.031267002810766e-10, 0
367, 13.0, 41.0, 1.0000000000000002, 0, 6.431959958946207e-10, 0
368, 15.0, 41.0, 1.0000000000000002, 0, 1.296095859190895e-05, 0
369, 17.000000000000004, 41.0, 1.0000000000000002, 0, 5.3326515670710265e-05, 0
370, 19.000000000000004, 41.0, 1.0000000000000002, 1, 8.13587251204935e-05, 0
371, 21.000000000000004, 41.0, 1.0000000000000002, 1, 0.0001292154169540994, 0
372, 23.0, 41.0, 1.0000000000000002, 1, 0.0001638845557501024, 0
373, 25.000000000000004, 41.0, 1.0000000000000002, 1, 0.00020556437166541458, 0
374, 26.999999999999996, 41.0, 1.0000000000000002, 1, 0.0002321766723330073, 0
376, 31.000000000000004, 41.0, 1.0000000000000002, 0, 7.342990567737812e-10, 0
377, 33.0, 41.0, 1.0000000000000002, 0, 8.633368594777222e-10, 0
378, 35.00000000000001, 41.0, 1.0000000000000002, 0, 1.0174002659470414e-09, 0
379, 1.0000000000000002, 43.00000000000001, 1.0000000000000002, 0, 1.029703444907845e-10, 0
380, 3.0, 43.00000000000001, 1.0000000000000002, 0, 9.277566840016906e-11, 0
381, 5.0, 43.00000000000001, 1.0000000000000002, 0, 9.076139638251286e-11, 0
383, 9.0, 43.00000000000001, 1.0000000000000002, 0, 1.033199026098259e-09, 0
384, 11.000000000000002, 43.00000000000001, 1.0000000000000002, 0, 9.290378175913019e-10, 0
385, 13.0, 43.00000000000001, 1.0000000000000002, 0, 7.595565231035573e-10, 0
386, 15.0, 43.00000000000001, 1.0000000000000002, 0, 6.897352164323141e-10, 0
387, 17.000000000000004, 43.00000000000001, 1.0000000000000002, 0, 1.0911644139418685e-05, 0
388, 19.000000000000004, 43.00000000000001, 1.0000000000000002, 0, 6.841060271530478e-05, 0
389, 21.000000000000004, 43.00000000000001, 1.0000000000000002, 1, 0.00013099000789874906, 0
390, 23.0, 43.00000000000001, 1.0000000000000002, 1, 0.00018989446864046467, 0
391, 25.000000000000004, 43.00000000000001, 1.0000000000000002, 1, 0.00022327526938836464, 0
392, 26.999999999999996, 43.00000000000001, 1.0000000000000002, 1, 0.00023895344206152966, 0
394, 31.000000000000004, 43.00000000000001, 1.0000000000000002, 0, 9.005099832842463e-10, 0
395, 33.0, 43.00000000000001, 1.0000000000000002, 0, 1.082943582574125e-09, 0
396, 35.00000000000001, 43.00000000000001, 1.0000000000000002, 0, 1.2518116651596073e-09, 0
397, 1.0000000000000002, 45.00000000000001, 1.0000000000000002, 0, 9.628856678237671e-11, 0
398, 3.0, 45.00000000000001, 1.0000000000000002, 0, 9.046763975427647e-11, 0
399, 5.0, 45.00000000000001, 1.0000000000000002, 0, 9.400927550237801e-11, 0
401, 9.0, 45.00000000000001, 1.0000000000000002, 0, 1.081086373697325e-09, 0
402, 11.000000000000002, 45.00000000000001, 1.0000000000000002, 0, 1.0079391142356628e-09, 0
403, 13.0, 45.00000000000001, 1.0000000000000002, 0, 9.865106466124778e-10, 0
404, 15.0, 45.00000000000001, 1.0000000000000002, 0, 1.0922245133822247e-09, 0
405, 17.000000000000004, 45.00000000000001, 1.0000000000000002, 0, 1.1386030050716837e-05, 0
406, 19.000000000000004, 45.00000000000001, 1.0000000000000002, 0, 7.156558420527439e-05, 0
407, 21.000000000000004, 45.00000000000001, 1.0000000000000002, 1, 0.0001294599701772818, 0
408, 23.0, 45.00000000000001, 1.0000000000000002, 1, 0.00018604210974198693, 0
409, 25.000000000000004, 45.00000000000001, 1.0000000000000002, 1, 0.00020979637138520318, 0
410, 26.999999999999996, 45.00000000000001, 1.0000000000000002, 1, 0.00022132071139823915, 0
412, 31.000000000000004, 45.00000000000001, 1.0000000000000002, 0, 3.652377582566035e-05, 0
413, 33.0, 45.00000000000001, 1.0000000000000002, 0, 1.5853329970287455e-05, 0
414, 35.00000000000001, 45.00000000000001, 1.0000000000000002, 0, 1.9517973421177443e-06, 0
415, 1.0000000000000002, 47.0, 1.0000000000000002, 0, 8.644449284092911e-11, 0
416, 3.0, 47.0, 1.0000000000000002, 0, 8.62868144866956e-11, 0
417, 5.0, 47.0, 1.0000000000000002, 0, 9.482839935344442e-11, 0
419, 9.0, 47.0, 1.0000000000000002, 0, 1.076959115558075e-09, 0
420, 11.000000000000002, 47.0, 1.0000000000000002, 0, 1.0300566989241598e-09, 0
421, 13.0, 47.0, 1.0000000000000002, 0, 1.1993727507725503e-09, 0
422, 15.0, 47.0, 1.0000000000000002, 0, 4.6827381160115635e-06, 0
423, 17.000000000000004, 47.0, 1.0000000000000002, 0, 4.120593118380423e-05, 0
424, 19.000000000000004, 47.0, 1.0000000000000002, 1, 8.253519492527803e-05, 0
425, 21.000000000000004, 47.0, 1.0000000000000002, 1, 0.0001349822072495631, 0
426, 23.0, 47.0, 1.0000000000000002, 1, 0.00015411514024470043, 0
427, 25.000000000000004, 47.0, 1.0000000000000002, 1, 0.0001710044863077637, 0
428, 26.999999999999996, 47.0, 1.0000000000000002, 1, 0.0001836285060570644, 0
430, 31.000000000000004, 47.0, 1.0000000000000002, 1, 4.567468522403959e-05, 0
431, 33.0, 47.0, 1.0000000000000002, 1, 4.5774031859555805e-05, 0
432, 35.00000000000001, 47.0, 1.0000000000000002, 0, 1.4120472770485302e-05, 0
433, 1.0000000000000002, 49.0, 1.0000000000000002, 0, 8.098062806330674e-11, 0
434, 3.0, 49.0, 1.0000000000000002, 0, 8.468830996812784e-11, 0
435, 5.0, 49.0, 1.0000000000000002, 0, 9.571578827218532e-11, 0
437, 9.0, 49.0, 1.0000000000000002, 0, 1.0511519740319074e-09, 0
