element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
1869, 29.0, 14.999999999999998, 5.000000000000001, 1, 0.0006164672125, 0
1873, 1.0000000000000002, 17.0, 5.000000000000001, 1, 0.0004417670125, 0
1874, 3.0, 17.0, 5.000000000000001, 1, 0.0004396145125, 0
1875, 5.0, 17.0, 5.000000000000001, 1, 0.0002604723, 0
1876, 7.000000000000001, 17.0, 5.000000000000001, 1, 0.00018428109625, 0
1887, 29.0, 17.0, 5.000000000000001, 1, 0.000632248125, 0
1891, 1.0000000000000002, 19.000000000000004, 5.000000000000001, 1, 0.0007435361250000001, 0
1892, 3.0, 19.000000000000004, 5.000000000000001, 1, 0.000318204975, 0
1893, 5.0, 19.000000000000004, 5.000000000000001, 1, 0.00015549486250000002, 0
1894, 7.000000000000001, 19.000000000000004, 5.000000000000001, 1, 0.00013698976625, 0
1905, 29.0, 19.000000000000004, 5.000000000000001, 1, 0.0006489833, 0
1909, 1.0000000000000002, 21.0, 5.000000000000001, 1, 0.00029703032875, 0
1910, 3.0, 21.0, 5.000000000000001, 1, 9.183008375e-05, 0
1911, 5.0, 21.0, 5.000000000000001, 1, 8.437807375e-05, 0
1912, 7.000000000000001, 21.0, 5.000000000000001, 1, 0.00010877854999999999, 0
1923, 29.0, 21.0, 5.000000000000001, 1, 0.00066786985, 0
1927, 1.0000000000000002, 23.000000000000004, 5.000000000000001, 1, 6.799201249999999e-06, 0
1928, 3.0, 23.000000000000004, 5.000000000000001, 1, 9.992046624999999e-06, 0
1929, 5.0, 23.000000000000004, 5.000000000000001, 1, 8.320833175e-05, 0
1930, 7.000000000000001, 23.000000000000004, 5.000000000000001, 1, 9.869857749999999e-05, 0
1941, 29.0, 23.000000000000004, 5.000000000000001, 1, 0.0006873102125, 0
1948, 7.000000000000001, 25.000000000000004, 5.000000000000001, 1, 0.00022681050625000002, 0
1959, 29.0, 25.000000000000004, 5.000000000000001, 1, 0.000706700325, 0
1966, 7.000000000000001, 27.0, 5.000000000000001, 1, 0.00012718676750000002, 0
1977, 29.0, 27.0, 5.000000000000001, 1, 0.000725795275, 0
1984, 7.000000000000001, 28.999999999999996, 5.000000000000001, 1, 8.877174875e-05, 0
1995, 29.0, 28.999999999999996, 5.000000000000001, 1, 0.00074457195, 0
2002, 7.000000000000001, 31.000000000000004, 5.000000000000001, 1, 5.2569413750000005e-05, 0
2013, 29.0, 31.000000000000004, 5.000000000000001, 1, 0.0007632183625, 0
2020, 7.000000000000001, 33.00000000000001, 5.000000000000001, 1, 4.48200925e-05, 0
2031, 29.0, 33.00000000000001, 5.000000000000001, 1, 0.000781881, 0
2038, 7.000000000000001, 35.0, 5.000000000000001, 1, 3.4538738e-05, 0
2049, 29.0, 35.0, 5.000000000000001, 1, 0.0008018860875, 0
2056, 7.000000000000001, 37.00000000000001, 5.000000000000001, 1, 2.745854e-05, 0
2067, 29.0, 37.00000000000001, 5.000000000000001, 1, 0.0008166950125, 0
2074, 7.000000000000001, 39.00000000000001, 5.000000000000001, 1, 2.3146363125e-05, 0
2085, 29.0, 39.00000000000001, 5.000000000000001, 1, 0.000699228975, 0
2092, 7.000000000000001, 41.0, 5.000000000000001, 1, 2.03155575e-05, 0
2103, 29.0, 41.0, 5.000000000000001, 1, 0.0006155353125, 0
2110, 7.000000000000001, 43.00000000000001, 5.000000000000001, 1, 1.836123125e-05, 0
2121, 29.0, 43.00000000000001, 5.000000000000001, 1, 0.000472743225, 0
2128, 7.000000000000001, 45.00000000000001, 5.000000000000001, 1, 1.7026386249999997e-05, 0
2139, 29.0, 45.00000000000001, 5.000000000000001, 1, 0.00033861756249999996, 0
2146, 7.000000000000001, 47.0, 5.000000000000001, 1, 1.6194433750000003e-05, 0
2157, 29.0, 47.0, 5.000000000000001, 1, 0.0002289474875, 0
2164, 7.000000000000001, 49.0, 5.000000000000001, 1, 1.580773875e-05, 0
2175, 29.0, 49.0, 5.000000000000001, 1, 0.00014449491374999998, 0
2182, 7.000000000000001, 50.99999999999999, 5.000000000000001, 1, 1.583097875e-05, 0
2193, 29.0, 50.99999999999999, 5.000000000000001, 1, 0.00011379906624999999, 0
2200, 7.000000000000001, 53.0, 5.000000000000001, 1, 1.6238214e-05, 0
2211, 29.0, 53.0, 5.000000000000001, 1, 9.67131e-05, 0
2218, 7.000000000000001, 55.0, 5.000000000000001, 1, 1.7037124875000002e-05, 0
2229, 29.0, 55.0, 5.000000000000001, 1, 9.494721750000001e-05, 0
2236, 7.000000000000001, 56.99999999999999, 5.000000000000001, 1, 1.838918125e-05, 0
2247, 29.0, 56.99999999999999, 5.000000000000001, 1, 0.00010551893375, 0
2254, 7.000000000000001, 59.0, 5.000000000000001, 1, 2.090668125e-05, 0
2265, 29.0, 59.0, 5.000000000000001, 1, 0.00013658364875, 0
2272, 7.000000000000001, 61.0, 5.000000000000001, 1, 3.353993625e-05, 0
2283, 29.0, 61.0, 5.000000000000001, 1, 0.00012922206625, 0
2290, 7.000000000000001, 62.99999999999999, 5.000000000000001, 1, 8.145594875e-05, 0
2301, 29.0, 62.99999999999999, 5.000000000000001, 1, 0.00016641575125, 0
2308, 7.000000000000001, 65.0, 5.000000000000001, 1, 0.00013735455875, 0
2319, 29.0, 65.0, 5.000000000000001, 1, 0.00017210589374999999, 0
2326, 7.000000000000001, 67.00000000000001, 5.000000000000001, 1, 0.00020128535375, 0
2337, 29.0, 67.00000000000001, 5.000000000000001, 1, 0.00022643498562499999, 0
2344, 7.000000000000001, 69.0, 5.000000000000001, 1, 0.00026331909999999996, 0
2355, 29.0, 69.0, 5.000000000000001, 1, 0.00030182148625, 0
2362, 7.000000000000001, 71.0, 5.000000000000001, 1, 0.00039672042750000006, 0
2373, 29.0, 71.0, 5.000000000000001, 1, 0.00036232548624999994, 0
2377, 1.0000000000000002, 73.00000000000001, 5.000000000000001, 1, 8.936874125e-05, 0
2378, 3.0, 73.00000000000001, 5.000000000000001, 1, 5.485294875e-05, 0
2379, 5.0, 73.00000000000001, 5.000000000000001, 1, 0.00015964324375, 0
2380, 7.000000000000001, 73.00000000000001, 5.000000000000001, 1, 0.00052417159, 0
2391, 29.0, 73.00000000000001, 5.000000000000001, 1, 0.0005394219875, 0
2395, 1.0000000000000002, 75.0, 5.000000000000001, 1, 7.371780125e-05, 0
2396, 3.0, 75.0, 5.000000000000001, 1, 4.473233375e-05, 0
2397, 5.0, 75.0, 5.000000000000001, 1, 0.00011999638125, 0
