# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.0009142992      	omega             	1.9969763769e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361625e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009142992      	p                 	-2.0122186819e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0008649413e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0009392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.4440823247e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0009392992      	k                 	4.2098394695e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.0832530794e-02	(1.0649999393e-01 4.2517385589e-02 1.4546320639e-01)	1
0.0009392992      	omega             	1.9968938290e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361625e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009392992      	p                 	-2.0146536955e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0011726881e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0009642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.4657889962e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0009642992      	k                 	4.1708607706e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.0872263657e-02	(1.0050000149e-01 4.2545189902e-02 1.9448290442e-01)	1
0.0009642992      	omega             	1.9968112879e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361625e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009642992      	p                 	-2.0148125170e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0013234549e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0009892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.4865630149e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0009892992      	k                 	4.1346911179e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.0912671502e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0009892992      	omega             	1.9967287536e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0009892992      	p                 	-2.0166052477e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0015582992e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0010142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5064004652e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0010142992      	k                 	4.1010678162e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.0954346530e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0010142992      	omega             	1.9966462262e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0010142992      	p                 	-2.0182498589e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0016748355e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0010392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5253216880e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0010392992      	k                 	4.0699960819e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.0996724776e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0010392992      	omega             	1.9965637056e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0010392992      	p                 	-2.0186726312e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0018571026e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0010642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5433512167e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0010642992      	k                 	4.0412352160e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1039726702e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0010642992      	omega             	1.9964811918e+01	(-3.7825082436e-01 4.4374061634e-01 3.6000896966e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0010642992      	p                 	-2.0213381502e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0019561489e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0010892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5605203080e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0010892992      	k                 	4.0148181424e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1083309956e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0010892992      	omega             	1.9963986848e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0010892992      	p                 	-2.0205289804e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0021186596e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0011142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5768595307e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0011142992      	k                 	3.9904868396e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1127443834e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0011142992      	omega             	1.9963161846e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361626e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0011142992      	p                 	-2.0240159412e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0021020946e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0011392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.5923995612e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0011392992      	k                 	3.9682612613e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1172102037e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0011392992      	omega             	1.9962336913e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0011392992      	p                 	-2.0223639708e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0024697684e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0011642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.6071698322e+00	(1.3350462904e-01 4.4838721827e-02 1.8248397230e-01)	1
0.0011642992      	k                 	3.9479197408e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1217260592e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0011642992      	omega             	1.9961512048e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0011642992      	p                 	-2.0259481281e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0024190619e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0011892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.6218746500e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0011892992      	k                 	3.9294789575e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1262897084e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0011892992      	omega             	1.9960687251e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0011892992      	p                 	-2.0240612803e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0026144935e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0012142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.6485151347e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0012142992      	k                 	3.9127719958e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1308990296e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0012142992      	omega             	1.9959862522e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0012142992      	p                 	-2.0276953556e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0026684488e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0012392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.6747840503e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0012392992      	k                 	3.8978034460e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1355520050e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0012392992      	omega             	1.9959037861e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361627e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0012392992      	p                 	-2.0265454740e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0029663221e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0012642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.7006852539e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0012642992      	k                 	3.8844506871e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1402244852e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0012642992      	omega             	1.9958213268e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361628e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0012642992      	p                 	-2.0293626223e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0030789112e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0012892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.7262210160e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0012892992      	k                 	3.8726817178e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1448567687e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0012892992      	omega             	1.9957388744e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361628e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0012892992      	p                 	-2.0291870045e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0032884109e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0013142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.7514001567e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0013142992      	k                 	3.8624180539e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1494569182e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0013142992      	omega             	1.9956564287e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361628e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0013142992      	p                 	-2.0305949015e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0034205588e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0013392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.7762160951e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0013392992      	k                 	3.8536145325e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1540271400e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0013392992      	omega             	1.9955739899e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361628e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0013392992      	p                 	-2.0316518635e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0035103628e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0013642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.8006593248e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0013642992      	k                 	3.8463692557e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1585678940e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0013642992      	omega             	1.9954915579e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361628e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0013642992      	p                 	-2.0319998826e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0037428046e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0013892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.8247263560e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0013892992      	k                 	3.8406336768e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1630791575e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0013892992      	omega             	1.9954091327e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0013892992      	p                 	-2.0337910504e+00	(-2.1207398807e-02 9.0162452914e-02 -9.7979873685e-02)	2	1.0039462807e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0014142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.8480842009e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0014142992      	k                 	3.8362932098e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1675608600e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0014142992      	omega             	1.9953267143e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0014142992      	p                 	-2.0337712577e+00	(-1.1549769904e-01 4.2224948850e-02 1.7150029859e-01)	1	1.0040746330e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0014392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.8706341250e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0014392992      	k                 	3.8332099577e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1720129047e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0014392992      	omega             	1.9952443027e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0014392992      	p                 	-2.0399596630e+00	(-1.1549769904e-01 4.2224948850e-02 1.7150029859e-01)	1	1.0043207295e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0014642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.8923643471e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0014642992      	k                 	3.8313434513e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1764360264e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0014642992      	omega             	1.9951618979e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0014642992      	p                 	-2.0566370966e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0044746131e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0014892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.9132971737e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0014892992      	k                 	3.8306148902e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1808311925e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0014892992      	omega             	1.9950795000e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361629e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0014892992      	p                 	-2.1015723449e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0047166940e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0015142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.9335017862e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0015142992      	k                 	3.8310025627e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1851997616e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0015142992      	omega             	1.9949971088e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361630e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0015142992      	p                 	-2.1456379205e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0048463133e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0015392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.9529981810e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0015392992      	k                 	3.8324285418e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1895429923e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0015392992      	omega             	1.9949147244e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361630e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0015392992      	p                 	-2.1896770089e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0050423618e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0015642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.9717851267e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0015642992      	k                 	3.8348899397e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1938621418e-02	(1.2149999031e-01 4.2542478763e-02 1.4753856982e-01)	1
0.0015642992      	omega             	1.9948323469e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361630e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0015642992      	p                 	-2.2339650103e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0051782986e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0015892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	1.9898294234e+00	(9.8500036936e-02 4.3726870328e-02 1.5067929966e-01)	1
0.0015892992      	k                 	3.8383042320e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.1982088033e-02	(1.0050000215e-01 4.2542472299e-02 1.4753857884e-01)	1
0.0015892992      	omega             	1.9947499761e+01	(-3.7825011554e-01 4.4373928079e-01 3.7602167041e-01)	2	1.6962361630e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0015892992      	p                 	-2.2782714066e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0054202854e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0016142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.0075968319e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0016142992      	k                 	3.8426630772e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2026018618e-02	(1.0050000215e-01 4.2542472299e-02 1.4753857884e-01)	1
0.0016142992      	omega             	1.9946676122e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361631e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0016142992      	p                 	-2.3220240723e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0056513954e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0016392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.0280440255e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0016392992      	k                 	3.8479209893e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2114152989e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0016392992      	omega             	1.9945852550e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361631e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0016392992      	p                 	-2.3659802950e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0057875466e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0016642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.0481067586e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0016642992      	k                 	3.8540897861e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2300068040e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0016642992      	omega             	1.9945029047e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361631e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0016642992      	p                 	-2.4143900567e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0060628595e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0016892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.0677935663e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0016892992      	k                 	3.8610968992e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2489982013e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0016892992      	omega             	1.9944205611e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361631e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0016892992      	p                 	-2.4638366764e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0062654607e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0017142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.0871107342e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0017142992      	k                 	3.8689399409e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2683869082e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0017142992      	omega             	1.9943382244e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361632e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0017142992      	p                 	-2.5122853916e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0065605117e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0017392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.1060743664e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0017392992      	k                 	3.8775488661e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.2881702504e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0017392992      	omega             	1.9942558944e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361632e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0017392992      	p                 	-2.5603278870e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0068317439e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0017642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.1246881616e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0017642992      	k                 	3.8869326134e-07	(-1.1858665520e-01 5.5360531035e-02 9.6616182517e-03)	0	1.3083454568e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
