# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.0019642992      	omega             	1.9935152307e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361634e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0019642992      	p                 	-2.9670303436e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0098804114e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0019892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.2697921769e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0019892992      	k                 	3.8218074168e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.5070141082e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0019892992      	omega             	1.9934329686e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361634e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0019892992      	p                 	-3.0107767602e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0103026727e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0020142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.2830707889e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0020142992      	k                 	3.7710887913e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.5309181387e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0020142992      	omega             	1.9933507134e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361635e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0020142992      	p                 	-3.0547318319e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0106455815e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0020392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.2959157626e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0020392992      	k                 	3.7220376061e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.5551726305e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0020392992      	omega             	1.9932684650e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361635e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0020392992      	p                 	-3.0983106213e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0111111370e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0020642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3083505839e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0020642992      	k                 	3.6745799952e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.5797730197e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0020642992      	omega             	1.9931862233e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361635e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0020642992      	p                 	-3.1408076616e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0115687165e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0020892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3204195945e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0020892992      	k                 	3.6286367575e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.6047145680e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0020892992      	omega             	1.9931039885e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361635e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0020892992      	p                 	-3.1834685495e+00	(-1.3049476252e-01 4.3778927520e-02 1.8643708365e-01)	1	1.0120371137e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0021142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3321154569e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0021142992      	k                 	3.5841427658e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.6299923920e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0021142992      	omega             	1.9930217604e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361636e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0021142992      	p                 	-3.2267789274e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0123645635e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0021392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3434642888e+00	(9.3500840197e-02 4.4812202032e-02 1.8744802799e-01)	1
0.0021392992      	k                 	3.5410073538e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.6556014161e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0021392992      	omega             	1.9929395391e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361636e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0021392992      	p                 	-3.2744616216e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0127568606e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0021642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3553385657e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0021642992      	k                 	3.4991477547e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.6815363505e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0021642992      	omega             	1.9928573246e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361636e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0021642992      	p                 	-3.3215531072e+00	(-1.1149999825e-01 4.3589475065e-02 1.9548925619e-01)	1	1.0132478593e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0021892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3680423755e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0021892992      	k                 	3.4584815896e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.7077917080e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0021892992      	omega             	1.9927751169e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361637e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0021892992      	p                 	-3.3808174567e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0137441351e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0022142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3804097695e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0022142992      	k                 	3.4189416114e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.7343618138e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0022142992      	omega             	1.9926929159e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361637e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0022142992      	p                 	-3.4409533572e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0139966951e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0022392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.3924485472e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0022392992      	k                 	3.3804640149e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.7612408091e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0022392992      	omega             	1.9926107218e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361637e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0022392992      	p                 	-3.5008821221e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0145571752e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0022642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4041518422e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0022642992      	k                 	3.3429965534e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.7884226466e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0022642992      	omega             	1.9925285344e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361637e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0022642992      	p                 	-3.5601801779e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0150406736e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0022892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4155423919e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0022892992      	k                 	3.3064839854e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.8159011015e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0022892992      	omega             	1.9924463538e+01	(-3.7824763686e-01 4.4373656505e-01 3.9205729824e-01)	2	1.6962361638e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0022892992      	p                 	-3.6202932097e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0155542895e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0023142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4266388826e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0023142992      	k                 	3.2708757030e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.8436697706e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0023142992      	omega             	1.9923641800e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361638e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0023142992      	p                 	-3.6796446644e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0160077738e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0023392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4374694092e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0023392992      	k                 	3.2361203862e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.8717220975e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0023392992      	omega             	1.9922820129e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361638e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0023392992      	p                 	-3.7350328310e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0165919662e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0023642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4480178691e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0023642992      	k                 	3.2021744134e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.9000513552e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0023642992      	omega             	1.9921998527e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361638e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0023642992      	p                 	-3.7907203096e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0170584625e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0023892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4583112624e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0023892992      	k                 	3.1689960068e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.9286506055e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0023892992      	omega             	1.9921176992e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361639e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0023892992      	p                 	-3.8494388039e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0175658514e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0024142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4683587338e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0024142992      	k                 	3.1365516771e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.9575129738e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0024142992      	omega             	1.9920355525e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361639e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0024142992      	p                 	-3.9042330145e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0181605191e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0024392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4781736849e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0024392992      	k                 	3.1048095155e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.9866317392e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0024392992      	omega             	1.9919534125e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361639e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0024392992      	p                 	-3.9587655416e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0187845931e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0024642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.4877610492e+00	(9.4500466869e-02 4.4806836834e-02 1.8843961473e-01)	1
0.0024642992      	k                 	3.0737434285e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.0160003101e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0024642992      	omega             	1.9918712794e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361640e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0024642992      	p                 	-4.0190616757e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0193930927e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0024892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5000416583e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0024892992      	k                 	3.0433294786e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.0456120235e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0024892992      	omega             	1.9917891530e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361640e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0024892992      	p                 	-4.0801197142e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0199959946e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0025142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5130559343e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0025142992      	k                 	3.0135469225e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.0754600931e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0025142992      	omega             	1.9917070334e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361640e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0025142992      	p                 	-4.1324591681e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0205628690e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0025392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5257025889e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0025392992      	k                 	2.9843785441e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.1055376815e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0025392992      	omega             	1.9916249205e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361641e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0025392992      	p                 	-4.1904585365e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0212250815e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0025642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5380130907e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0025642992      	k                 	2.9558065542e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.1358381027e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0025642992      	omega             	1.9915428144e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361641e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0025642992      	p                 	-4.2372429753e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0217882076e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0025892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5500173184e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0025892992      	k                 	2.9278102877e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.1663546073e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0025892992      	omega             	1.9914607151e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361641e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0025892992      	p                 	-4.2932990707e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0224792859e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0026142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5617355084e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0026142992      	k                 	2.9003692961e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.1970803928e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0026142992      	omega             	1.9913786226e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361641e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0026142992      	p                 	-4.3530708782e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0230396629e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0026392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5731991123e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0026392992      	k                 	2.8734425621e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.2280086159e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0026392992      	omega             	1.9912965368e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361642e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0026392992      	p                 	-4.4243023164e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0236817368e+01	(1.1549973211e-01 4.6107355928e-02 1.6950080735e-01)	1
0.0026642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5844286266e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0026642992      	k                 	2.8469722083e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.2591327935e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0026642992      	omega             	1.9912144578e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361642e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0026642992      	p                 	-4.4383779056e+00	(1.3249996406e-01 4.3796914475e-02 1.8446127852e-01)	1	1.0242978757e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0026892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.5954503294e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0026892992      	k                 	2.8209039750e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.2904468224e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0026892992      	omega             	1.9911323856e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361642e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0026892992      	p                 	-4.4820553049e+00	(-9.0499180119e-02 4.3782312993e-02 1.8544848328e-01)	1	1.0251316281e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0027142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.6062819212e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0027142992      	k                 	2.7951985298e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.3219444199e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0027142992      	omega             	1.9910503201e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361643e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0027142992      	p                 	-4.5578262262e+00	(-9.0499180119e-02 4.3782312993e-02 1.8544848328e-01)	1	1.0258873702e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0027392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.6169390568e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0027392992      	k                 	2.7698346058e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.3536189180e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0027392992      	omega             	1.9909682614e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361643e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0027392992      	p                 	-4.5962992060e+00	(8.6523300343e-02 4.3796504927e-02 1.6750441036e-01)	1	1.0265854674e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0027642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.6274372975e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0027642992      	k                 	2.7448075066e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.3854635342e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0027642992      	omega             	1.9908862095e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361643e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0027642992      	p                 	-4.6492209156e+00	(8.6523300343e-02 4.3796504927e-02 1.6750441036e-01)	1	1.0272666340e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0027892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.6377923041e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0027892992      	k                 	2.7201213248e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.4174719525e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0027892992      	omega             	1.9908041643e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361644e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0027892992      	p                 	-4.7076492139e+00	(8.6523300343e-02 4.3796504927e-02 1.6750441036e-01)	1	1.0280131923e+01	(1.1449974036e-01 4.6107927289e-02 1.6950081284e-01)	1
0.0028142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	2.6480168513e+00	(-1.3049614480e-01 4.4827543935e-02 1.8546567213e-01)	1
0.0028142992      	k                 	2.6957829162e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	2.4496376405e-02	(1.1149999970e-01 4.1604620038e-02 1.4650568240e-01)	1
0.0028142992      	omega             	1.9907221259e+01	(-3.7823930337e-01 4.4373129307e-01 4.0815378159e-01)	2	1.6962361644e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
